csa_id,csa_name,strategic_design_principle_id,strategic_design_principle,structural_design_principle_id,structural_design_principle,cref_technique_id,technique,approach,APPROACH_ID,attack_technique_id,attack_technique
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1056,Input Capture
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1059,Command and Scripting Interpreter
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1068,Exploitation for Privilege Escalation
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1070,Indicator Removal on Host
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1071,Application Layer Protocol
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1072,Software Deployment Tools
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1080,Taint Shared Content
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1090,Proxy
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1095,Non-Application Layer Protocol
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1098,Account Manipulation
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1104,Multi-Stage Channels
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1105,Ingress Tool Transfer
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1106,Native API
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1112,Modify Registry
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1119,Automated Collection
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1125,Video Capture
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1129,Shared Modules
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1133,External Remote Services
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1134,Access Token Manipulation
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1189,Drive-by Compromise
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1190,Exploit Public-Facing Application
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1197,BITS Jobs
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1199,Trusted Relationship
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1202,Indirect Command Execution
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1203,Exploitation for Client Execution
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1210,Exploitation of Remote Services
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1211,Exploitation for Defense Evasion
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1212,Exploitation for Credential Access
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1216,Signed Script Proxy Execution
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1218,Signed Binary Proxy Execution
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1221,Template Injection
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1480,Execution Guardrails
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1482,Domain Trust Discovery
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1485,Data Destruction
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1486,Data Encrypted for Impact
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1489,Service Stop
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1497,Virtualization/Sandbox Evasion
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1499,Endpoint Denial of Service
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1547,Boot or Logon Autostart Execution
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1548,Abuse Elevation Control Mechanism
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1552,Unsecured Credentials
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1553,Subvert Trust Controls
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1557,Adversary-in-the-Middle
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1559,Inter-Process Communication
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1561,Disk Wipe
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1562,Impair Defenses
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1563,Remote Service Session Hijacking
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1565,Data Manipulation
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1566,Phishing
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1568,Dynamic Resolution
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1569,System Services
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1570,Lateral Tool Transfer
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1571,Non-Standard Port
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1572,Protocol Tunneling
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1573,Encrypted Channel
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1590,Gather Victim Network Information
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1602,Data from Configuration Repository
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1608,Stage Capabilities
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1610,Deploy Container
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1612,Build Image on Host
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Predefined Segmentation,a43,T1613,Container and Resource Discovery
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1021,Remote Services
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1059,Command and Scripting Interpreter
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1071,Application Layer Protocol
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1091,Replication Through Removable Media
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1092,Communication Through Removable Media
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1176,Browser Extensions
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1189,Drive-by Compromise
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1204,User Execution
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1216,Signed Script Proxy Execution
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1218,Signed Binary Proxy Execution
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1220,XSL Script Processing
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1490,Inhibit System Recovery
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1495,Firmware Corruption
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1496,Resource Hijacking
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1497,Virtualization/Sandbox Evasion
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1561,Disk Wipe
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1566,Phishing
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1570,Lateral Tool Transfer
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t12,Segmentation,Dynamic Segmentation and Isolation,a44,T1574,Hijack Execution Flow
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t9,Privilege Restriction,Trust-Based Privilege Management,a32,T1014,Rootkit
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t9,Privilege Restriction,Trust-Based Privilege Management,a32,T1021,Remote Services
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t9,Privilege Restriction,Trust-Based Privilege Management,a32,T1047,Windows Management Instrumentation
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t9,Privilege Restriction,Trust-Based Privilege Management,a32,T1055,Process Injection
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t9,Privilege Restriction,Trust-Based Privilege Management,a32,T1070,Indicator Removal on Host
CSA-01,Control Access,sta4,Assume compromised resources,stu2,Control visibility and use,t9,Privilege Restriction,Trust-Based Privilege Management,a32,T1072,Software Deployment Tools
