source_id,target_id,relationship_type
G1003,T1090.003,uses
S1163,T1505.003,uses
S1016,T1056.001,uses
DET0131,T1048,detects
G0038,T1071.001,uses
G0024,S0065,uses
DET0082,AN0230,has_analytic
S0260,T1574.001,uses
S9032,T1112,uses
G0047,T1027,uses
S0495,T1132.001,uses
S0445,T1560,uses
G0099,T1036.005,uses
S0431,T1082,uses
S0660,T1547.001,uses
AN1942,DC0038,monitors_data_component
G0047,T1620,uses
G0069,T1074.001,uses
G0099,T1571,uses
G0120,T1539,uses
M1032,T1110,mitigates
C0018,T1047,uses
S0260,T1125,uses
S0451,T1082,uses
S0010,T1560,uses
AN1551,DC0008,monitors_data_component
S0066,T1070.006,uses
S1160,T1573.001,uses
DET0105,T1110.002,detects
G0053,S0006,uses
DET0563,AN1555,has_analytic
DET0320,AN0908,has_analytic
S0128,T1132.001,uses
G1017,T1046,uses
AN1474,DC0061,monitors_data_component
C0010,T1587.001,uses
G0087,T1021.001,uses
S1058,T1053.005,uses
G0047,T1102.002,uses
T1557.001,T1557,subtechnique_of
G0093,T1003.002,uses
T1558.002,TA0006,belongs_to_tactic
G0081,T1033,uses
C0062,T1595.002,uses
G0129,T1027.012,uses
T1218,TA0005,belongs_to_tactic
M1042,T1505.003,mitigates
C0061,T1069.001,uses
S0127,T1055.012,uses
G0099,S0434,uses
S0396,T1497.001,uses
T1505.006,TA0003,belongs_to_tactic
DET0195,AN0563,has_analytic
G1004,T1133,uses
S9038,T1036,uses
G1043,T1570,uses
S0379,T1059.003,uses
S0181,T1070.006,uses
AN1089,DC0064,monitors_data_component
T1590.005,T1590,subtechnique_of
AN1470,DC0087,monitors_data_component
S0128,T1056.001,uses
C0040,T1596.005,uses
G1032,T1069.002,uses
G0129,T1622,uses
S0601,T1014,uses
G0128,T1583.001,uses
T1027.012,TA0005,belongs_to_tactic
DET0464,AN1281,has_analytic
C0051,T1021.001,uses
M1032,T1136,mitigates
G0099,T1027.016,uses
S1087,T1033,uses
C0057,T1189,uses
S0225,T1190,uses
G1024,T1133,uses
C0006,T1140,uses
AN1621,DC0032,monitors_data_component
G0007,T1528,uses
AN1119,DC0032,monitors_data_component
AN0052,DC0032,monitors_data_component
AN0513,DC0082,monitors_data_component
T1552.006,T1552,subtechnique_of
DET0456,T1134.002,detects
M1018,T1543,mitigates
S0690,T1124,uses
DET0457,AN1257,has_analytic
S0356,T1016,uses
S1219,T1014,uses
T1671,TA0003,belongs_to_tactic
T1569.003,T1569,subtechnique_of
S1087,T1056.001,uses
DET0839,T1608,detects
G0049,T1112,uses
G0096,T1003.003,uses
S0640,T1057,uses
S0438,T1090.003,uses
AN1081,DC0032,monitors_data_component
S0275,T1071.001,uses
G0027,T1543.003,uses
AN0220,DC0038,monitors_data_component
DET0179,AN0508,has_analytic
M1042,T1021.006,mitigates
C0025,T1003.001,uses
G0081,T1204.002,uses
S0455,T1115,uses
DET0049,AN0135,has_analytic
S0603,T1129,uses
S1070,T1047,uses
DET0061,T1546.001,detects
G1035,T1059.001,uses
S0339,T1083,uses
S0444,T1005,uses
G0125,T1530,uses
S1164,T1140,uses
S0240,T1010,uses
G1054,T1566.002,uses
T1059.010,TA0002,belongs_to_tactic
G0065,T1567.002,uses
S1025,T1553.005,uses
G1032,S1040,uses
S0335,T1018,uses
G1055,T1561.001,uses
S0340,T1680,uses
S0244,T1087.001,uses
G0098,T1566.002,uses
G1015,T1583.001,uses
G0045,T1070.003,uses
AN0136,DC0064,monitors_data_component
AN0702,DC0059,monitors_data_component
C0022,T1608.001,uses
S1070,T1059.003,uses
M1040,D3-RAPA,mapped_to_d3fend_technique
S1134,T1036.004,uses
S0455,T1027.002,uses
S0340,T1082,uses
S0072,T1070.006,uses
C0007,T1105,uses
C0017,T1036.005,uses
DET0587,AN1619,has_analytic
S0570,T1548.002,uses
S0495,T1008,uses
DET0515,AN1423,has_analytic
C0057,T1553.002,uses
AN0898,DC0055,monitors_data_component
S1179,T1140,uses
S1156,T1555,uses
G0108,T1059.001,uses
S1070,T1497,uses
S0650,T1539,uses
AN0243,DC0035,monitors_data_component
S1059,T1082,uses
G0061,S0196,uses
AN2003,DC0106,monitors_data_component
G1003,T1491.002,uses
S9031,T1071.001,uses
DET0143,AN0403,has_analytic
S1039,T1518.001,uses
S1200,T1614.001,uses
S1159,T1135,uses
S0234,T1140,uses
T1496.002,TA0040,belongs_to_tactic
T1613,TA0007,belongs_to_tactic
S9032,T1518.001,uses
S0692,T1546.003,uses
S0198,T1566.001,uses
S1124,T1059.007,uses
S0238,T1070.004,uses
AN1246,DC0032,monitors_data_component
AN0084,DC0078,monitors_data_component
DET0891,AN2023,has_analytic
S0165,T1016,uses
S0431,T1113,uses
S0387,T1082,uses
DET0124,AN0347,has_analytic
AN0365,DC0032,monitors_data_component
G0094,T1027.007,uses
D3-MBSV,D3-TAC-HARDEN,belongs_to_tactic
S0444,T1105,uses
AN0764,DC0032,monitors_data_component
DET0170,AN0482,has_analytic
S0083,T1547,uses
S0349,T1552.001,uses
S0240,T1204.002,uses
S1059,T1027.013,uses
G0077,T1003.001,uses
DET0257,T1553.005,detects
S9038,T1083,uses
C0056,T1070.004,uses
G0050,T1570,uses
S1188,T1070.004,uses
D3-MAN,D3-TAC-HARDEN,belongs_to_tactic
DET0482,AN1324,has_analytic
S0084,T1041,uses
AN1412,DC0042,monitors_data_component
S0192,T1552.001,uses
G0129,S0012,uses
T1586,TA0042,belongs_to_tactic
M1047,T1059.006,mitigates
S1124,T1048.003,uses
AN1035,DC0079,monitors_data_component
G0049,T1566.001,uses
AN0881,DC0064,monitors_data_component
S1033,T1124,uses
S0528,T1218.007,uses
S1222,T1567.002,uses
M1027,T1003.004,mitigates
S0207,T1090,uses
AN1551,DC0020,monitors_data_component
S0341,T1218.005,uses
S0442,T1105,uses
AN1397,DC0032,monitors_data_component
S0554,T1033,uses
S0653,T1005,uses
S0586,T1547.001,uses
AN0235,DC0032,monitors_data_component
G0030,S0097,uses
C0025,T1505.001,uses
S0439,T1497.003,uses
S0631,T1059.007,uses
DA-INPUT-DEVICE,OA-VIDEO-INPUT-DEVICE,targets
DET0149,AN0424,has_analytic
S0060,T1033,uses
AN0574,DC0032,monitors_data_component
S1099,T1095,uses
S0154,T1218.011,uses
AN0861,DC0092,monitors_data_component
T1037.002,TA0003,belongs_to_tactic
S0499,T1547.001,uses
S0458,T1119,uses
AN0798,DC0061,monitors_data_component
G0075,T1218.007,uses
S1059,T1074.001,uses
AN0629,DC0061,monitors_data_component
G0049,S0495,uses
S0102,T1049,uses
AN0680,DC0038,monitors_data_component
S0331,T1055,uses
DET0332,T1059.010,detects
AN0473,DC0016,monitors_data_component
S0022,T1027.009,uses
S1153,T1569.001,uses
AN1022,DC0082,monitors_data_component
C0002,T1550.002,uses
S1138,T1055.002,uses
G0085,T1566.001,uses
G0050,S0157,uses
AN0488,DC0016,monitors_data_component
C0056,T1573.001,uses
DET0481,T1546.015,detects
G1040,S0645,uses
DET0375,AN1056,has_analytic
S0373,T1564.003,uses
S1168,T1102.002,uses
S1065,T1005,uses
AN1329,DC0025,monitors_data_component
G0047,S0332,uses
G0095,T1566.002,uses
G0114,S0521,uses
S9019,T1036.008,uses
OA-OUTBOUND-INTERNET-NETWORK-TRAFFIC,T1104,produces
S0364,T1485,uses
S0623,T1071,uses
M1026,T1021.002,mitigates
S0658,T1574.006,uses
G1001,S0002,uses
M1047,T1578.005,mitigates
DET0060,T1105,detects
G1001,T1033,uses
C0024,T1069.002,uses
G1016,T1105,uses
M1015,T1078,mitigates
AN0843,DC0032,monitors_data_component
G0001,S0021,uses
OA-OUTBOUND-INTERNET-NETWORK-TRAFFIC,T1048.003,produces
S9015,T1071.004,uses
C0056,T1095,uses
G0009,S0097,uses
G0040,T1055.012,uses
G1001,T1010,uses
AN1309,DC0082,monitors_data_component
S0484,T1055.004,uses
G0059,T1112,uses
AN0222,DC0038,monitors_data_component
C0022,T1588.003,uses
S1091,T1552,uses
S0592,T1113,uses
G0102,T1566.002,uses
S0477,T1059.005,uses
S1099,T1112,uses
DET0834,AN1966,has_analytic
S9021,T1055,uses
D3-DI,DA-DOCUMENT-FILE,inventories
G0108,S1144,uses
S0156,T1047,uses
S1063,T1021.002,uses
AN1296,DC0085,monitors_data_component
S0384,T1574.001,uses
T1090.004,TA0011,belongs_to_tactic
AN0988,DC0082,monitors_data_component
S1178,T1059.001,uses
AN0372,DC0032,monitors_data_component
S0404,T1006,uses
S0256,T1047,uses
AN1366,DC0056,monitors_data_component
S1199,T1070.004,uses
G0060,T1518,uses
S1142,T1083,uses
M1031,D3-OTF,mapped_to_d3fend_technique
S0467,T1055.001,uses
S0482,T1204.002,uses
DET0070,AN0192,has_analytic
AN1529,DC0055,monitors_data_component
M1057,T1025,mitigates
S0499,T1204.001,uses
S0517,T1560,uses
AN0838,DC0029,monitors_data_component
S9036,T1059.001,uses
S0256,T1059.003,uses
C0002,T1110.002,uses
S0666,T1071.001,uses
AN1583,DC0032,monitors_data_component
S1198,T1069.001,uses
S1132,T1112,uses
G1001,T1204.002,uses
T1590.001,T1590,subtechnique_of
G1001,S1015,uses
S0230,T1001.002,uses
S1065,T1573.002,uses
M1039,D3-ACH,mapped_to_d3fend_technique
S0127,T1574.001,uses
AN0012,DC0064,monitors_data_component
S0024,T1074.001,uses
AN0285,DC0082,monitors_data_component
S0692,T1620,uses
G0016,T1566.003,uses
G1044,T1102,uses
AN0239,DC0020,monitors_data_component
DET0286,AN0792,has_analytic
G0034,T1598.003,uses
S0622,T1218.010,uses
OA-SYSTEM-CONFIGURATION-DATABASE-RECORD,T1546.010,modifies
S0475,T1105,uses
G1034,T1204.001,uses
G0037,T1003.003,uses
M1056,T1597.001,mitigates
S1090,T1036.005,uses
DET0485,AN1334,has_analytic
AN0930,DC0085,monitors_data_component
AN0911,DC0061,monitors_data_component
S0242,T1082,uses
AN0726,DC0032,monitors_data_component
G1009,T1587.001,uses
G1048,T1070.007,uses
S0484,T1041,uses
S0118,T1105,uses
S0369,T1059.004,uses
G0045,T1087.002,uses
S1104,T1556.004,uses
AN1193,DC0032,monitors_data_component
AN0791,DC0067,monitors_data_component
AN1182,DC0032,monitors_data_component
AN0033,DC0082,monitors_data_component
AN1556,DC0064,monitors_data_component
G1054,S9026,uses
S0688,T1484.001,uses
AN1549,DC0032,monitors_data_component
S0263,T1140,uses
DET0457,T1095,detects
AN0544,DC0038,monitors_data_component
AN0533,DC0032,monitors_data_component
S1037,T1543.003,uses
G0080,T1059.001,uses
AN0325,DC0005,monitors_data_component
C0015,T1055.001,uses
S0363,T1567.002,uses
DET0563,AN1558,has_analytic
S0499,T1105,uses
M1033,T1543,mitigates
OA-OUTBOUND-INTERNET-NETWORK-TRAFFIC,T1105,produces
T1036.010,T1036,subtechnique_of
G1016,T1005,uses
S0087,T1059.003,uses
S0488,T1680,uses
AN1316,DC0082,monitors_data_component
C0012,T1027.010,uses
S0380,T1012,uses
S1184,T1016,uses
S0466,T1027.015,uses
S0653,T1547,uses
G1032,S0404,uses
G0129,S0154,uses
G0016,S0150,uses
M1040,T1546.003,mitigates
S0692,T1115,uses
T1547.009,T1547,subtechnique_of
D3-SRA,D3-TAC-DETECT,belongs_to_tactic
AN1115,DC0082,monitors_data_component
AN0064,DC0033,monitors_data_component
AN1598,DC0063,monitors_data_component
G1023,T1654,uses
G0060,T1102.001,uses
AN0320,DC0039,monitors_data_component
DET0412,T1552,detects
AN0350,DC0032,monitors_data_component
AN0200,DC0064,monitors_data_component
DA-SYSTEM-INIT-CONFIGURATION,OA-SYSTEM-STARTUP-DIRECTORY,targets
AN0579,DC0034,monitors_data_component
T1069.003,T1069,subtechnique_of
DA-NETWORK-RESOURCE,OA-NETWORK-RESOURCE,targets
S0341,T1547.001,uses
S0015,T1564.001,uses
S1236,T1027.007,uses
S0266,T1110.004,uses
S0401,T1105,uses
T1567.003,TA0010,belongs_to_tactic
AN0213,DC0078,monitors_data_component
S0026,T1102.002,uses
S0447,T1497.003,uses
AN0333,DC0055,monitors_data_component
G0087,T1046,uses
G1037,S0650,uses
G0040,T1059.003,uses
G0027,T1049,uses
G0010,T1140,uses
S0458,T1074.001,uses
DET0540,AN1491,has_analytic
D3-SRA,DA-EMAIL,analyzes
AN0109,DC0032,monitors_data_component
OA-INTERNET-NETWORK-TRAFFIC,T1029,produces
AN1452,DC0063,monitors_data_component
S0660,T1033,uses
S0642,T1140,uses
C0048,T1588.002,uses
S0441,T1033,uses
T1070.006,T1070,subtechnique_of
S0547,T1083,uses
S0532,T1573.001,uses
S1046,T1132.002,uses
AN0126,DC0035,monitors_data_component
S9001,T1678,uses
M1026,T1505.001,mitigates
OA-SHARED-LIBRARY-FILE,T1556.002,creates
AN1030,DC0035,monitors_data_component
M1018,T1547.012,mitigates
S0228,T1071.004,uses
AN0325,DC0041,monitors_data_component
S1111,T1547.001,uses
S0354,T1071.004,uses
S0600,T1083,uses
S1089,T1120,uses
S1204,T1016,uses
M1047,T1095,mitigates
S0154,T1021.002,uses
AN0070,DC0032,monitors_data_component
S0633,T1071.004,uses
AN0348,DC0032,monitors_data_component
AN1999,DC0078,monitors_data_component
D3-OMM,D3-TAC-DETECT,belongs_to_tactic
AN1168,DC0018,monitors_data_component
OA-USER-STARTUP-SCRIPT-FILE,T1547.001,may-modify
DA-LOCAL-USER-ACCOUNT,OA-LOCAL-USER-ACCOUNT,targets
S0065,T1573.001,uses
S0531,T1189,uses
S0280,T1574.001,uses
G1048,T1124,uses
T1588.005,T1588,subtechnique_of
G1015,T1087.002,uses
M1051,T1574.001,mitigates
S1107,T1057,uses
DET0117,AN0324,has_analytic
S1199,T1112,uses
G0016,S0139,uses
G1053,T1053.005,uses
G0052,T1059.001,uses
M1013,T1647,mitigates
DET0374,T1648,detects
OA-SYSTEM-FIREWALL-CONFIGURATION,T1518.001,may-access
AN1020,DC0082,monitors_data_component
S0431,T1057,uses
S0141,T1548.002,uses
AN1552,DC0064,monitors_data_component
G0047,T1112,uses
G1054,T1591,uses
G0065,T1566.001,uses
S0373,T1129,uses
S0244,T1518.001,uses
S0264,T1082,uses
DET0269,AN0754,has_analytic
G0040,T1598.003,uses
G0018,S0104,uses
S0531,T1105,uses
S0668,T1012,uses
C0015,T1570,uses
S0660,T1204.002,uses
S0451,T1057,uses
G1017,T1552.004,uses
S0649,T1098.007,uses
DA-CERTIFICATE-FILE,OA-CERTIFICATE-FILE,targets
DET0870,AN2002,has_analytic
DET0447,AN1237,has_analytic
C0024,T1018,uses
C0029,S0488,uses
M1053,T1561,mitigates
S0239,T1087.001,uses
S0647,T1001.001,uses
S0663,T1680,uses
S0603,T1047,uses
S0574,T1140,uses
AN0899,DC0010,monitors_data_component
S0198,T1027.002,uses
G0022,T1059.003,uses
S0102,T1016,uses
G0069,T1219.002,uses
G1040,T1078,uses
S0487,T1090,uses
S0699,T1095,uses
S0469,T1055,uses
S0373,T1497.001,uses
G1048,S1218,uses
S0343,T1074.001,uses
G0096,T1055,uses
AN1526,DC0002,monitors_data_component
G1006,T1204.001,uses
M1045,T1546.006,mitigates
DET0159,AN0446,has_analytic
S0650,T1497.003,uses
DET0394,AN1109,has_analytic
C0012,S0105,uses
S0694,T1018,uses
S0140,T1112,uses
S0448,T1573.002,uses
S0518,T1218.011,uses
OA-PROCESS,T1003.001,accesses
M1038,T1548,mitigates
G0034,S0231,uses
T1556.004,TA0112,belongs_to_tactic
S1226,T1056.001,uses
S0521,T1069.002,uses
S1245,T1056.001,uses
G0087,T1059.001,uses
OA-SYSTEM-CONFIGURATION-INIT-DATABASE-RECORD,T1574.011,modifies
S1224,T1205.002,uses
DA-DNS-LOOKUP,OA-DNS-LOOKUP,targets
S0363,T1552.004,uses
S0436,T1105,uses
M1018,T1563,mitigates
C0057,T1055.002,uses
S0239,T1070.004,uses
S0013,T1027.001,uses
AN0186,DC0042,monitors_data_component
S1229,T1033,uses
S1149,T1113,uses
S1039,T1622,uses
M1056,T1596,mitigates
S1136,T1490,uses
G0045,T1059.003,uses
S0091,T1007,uses
S1065,T1033,uses
S1046,T1036,uses
C0024,T1069,uses
G0040,T1574.001,uses
S0341,T1105,uses
M1031,T1102.002,mitigates
G1022,S0020,uses
G0108,T1053.005,uses
DET0316,AN0884,has_analytic
S0059,T1071.001,uses
AN0135,DC0064,monitors_data_component
AN1062,DC0016,monitors_data_component
AN0928,DC0082,monitors_data_component
DET0376,AN1060,has_analytic
S0148,T1082,uses
AN0085,DC0032,monitors_data_component
G0096,T1595.002,uses
S0603,T1016,uses
AN0056,DC0059,monitors_data_component
AN0620,DC0032,monitors_data_component
S1160,T1027.002,uses
S1124,T1016,uses
G1017,T1068,uses
S0650,T1572,uses
G1044,T1682,uses
S0501,T1095,uses
S0614,T1027.001,uses
G0065,S0183,uses
S0201,T1059.003,uses
G1040,T1105,uses
AN0375,DC0082,monitors_data_component
OA-PASSWORD,T1110.003,accesses
DA-SOFTWARE,OA-STORED-PROCEDURE,targets
T1132.002,TA0011,belongs_to_tactic
AN0349,DC0059,monitors_data_component
G0131,T1210,uses
G0096,T1037,uses
G1024,T1219,uses
S0172,T1547.001,uses
S0368,T1047,uses
S1060,T1113,uses
M1047,T1552.004,mitigates
S0094,T1027,uses
C0029,T1070.004,uses
C0018,S0633,uses
DET0246,AN0687,has_analytic
G1017,T1590.006,uses
DET0186,T1119,detects
DET0350,AN0995,has_analytic
G0010,T1547.001,uses
M1032,T1040,mitigates
DET0015,AN0045,has_analytic
G0053,T1070.004,uses
S0270,T1547.009,uses
S0174,T1040,uses
S9018,T1059.003,uses
AN1325,DC0064,monitors_data_component
M1018,T1657,mitigates
S0117,T1059.003,uses
C0024,T1195.002,uses
S0698,T1553.002,uses
G0037,T1102,uses
OA-ARCHIVE-FILE,T1560,creates
S1039,T1055,uses
M1018,T1053.005,mitigates
G0129,T1574.001,uses
S1211,T1489,uses
S1059,T1057,uses
AN1553,DC0032,monitors_data_component
AN0859,DC0064,monitors_data_component
S1220,T1574.006,uses
G0094,T1070.004,uses
S0531,T1185,uses
S1229,T1204.002,uses
AN0602,DC0061,monitors_data_component
M1035,T1552.007,mitigates
S0647,T1033,uses
G0126,T1220,uses
S0251,T1059.003,uses
T1543.002,TA0003,belongs_to_tactic
S1065,T1204.002,uses
S0501,T1518.001,uses
S0201,T1016,uses
S0365,T1555.003,uses
S1240,T1012,uses
DET0307,AN0856,has_analytic
S0452,T1016,uses
S1160,T1135,uses
AN0829,DC0064,monitors_data_component
DET0521,T1056.002,detects
DET0400,AN1121,has_analytic
AN0132,DC0064,monitors_data_component
S0226,T1053.005,uses
G0080,T1070.004,uses
DET0847,T1590.001,detects
AN1118,DC0032,monitors_data_component
S1119,T1554,uses
G0065,T1583.001,uses
AN0399,DC0002,monitors_data_component
S0455,T1059.003,uses
G0022,T1574.001,uses
G0138,T1049,uses
G0099,T1204.002,uses
S0354,T1106,uses
G0126,T1057,uses
S0356,T1083,uses
AN1449,DC0032,monitors_data_component
S0058,T1008,uses
G0128,T1598.003,uses
S0190,T1197,uses
AN0052,DC0039,monitors_data_component
G0060,T1560.001,uses
G0091,T1018,uses
S1089,T1083,uses
DA-EXECUTABLE-FILE,OA-SYSTEM-INIT-SCRIPT,targets
S0380,T1082,uses
S1018,T1548.002,uses
S0338,T1125,uses
S1016,T1070.006,uses
G1003,T1190,uses
DET0392,AN1100,has_analytic
S9027,T1140,uses
S9025,T1055,uses
S0260,T1518,uses
DET0863,AN1995,has_analytic
G0069,S0488,uses
S1053,T1083,uses
T1003.007,T1003,subtechnique_of
G1016,S0002,uses
M1016,T1210,mitigates
M1026,T1543,mitigates
C0029,S1114,uses
AN1005,DC0082,monitors_data_component
DET0167,AN0476,has_analytic
S0333,T1497.001,uses
S0153,T1070.004,uses
S0492,T1496.001,uses
G0060,T1113,uses
S1112,T1071.001,uses
DET0040,AN0115,has_analytic
DET0424,T1686.001,detects
S1189,T1090,uses
S0270,T1016,uses
G1036,T1071.001,uses
S0499,T1204.002,uses
G0027,T1016,uses
AN0541,DC0020,monitors_data_component
G1003,T1078.001,uses
S1112,T1140,uses
G0010,T1005,uses
G1001,T1069.001,uses
T1055.004,TA0005,belongs_to_tactic
G1016,T1056.001,uses
S0239,T1112,uses
G1036,T1140,uses
S0690,T1543.004,uses
M1025,T1556.001,mitigates
S0642,T1005,uses
S0583,T1490,uses
M1056,T1595.002,mitigates
AN1359,DC0029,monitors_data_component
AN0401,DC0032,monitors_data_component
AN1995,DC0096,monitors_data_component
T1078.002,TA0004,belongs_to_tactic
AN0374,DC0033,monitors_data_component
OA-ACCESS-TOKEN,T1550.001,uses
AN1143,DC0018,monitors_data_component
S1182,T1070.004,uses
S0650,T1027.006,uses
S0690,T1543.001,uses
T1593.002,T1593,subtechnique_of
G0010,S1143,uses
OA-NETWORK-TRAFFIC,T1218.003,may-produce
M1038,T1080,mitigates
S0692,T1087.002,uses
S0579,T1574.001,uses
C0035,G1017,attributed-to
S1212,T1489,uses
AN0226,DC0032,monitors_data_component
G0067,T1059.003,uses
AN1246,DC0039,monitors_data_component
S1207,T1566.001,uses
DET0027,T1071.001,detects
D3-DE,DA-DECOY-ARTIFACT,manages
S0153,T1573.001,uses
OA-EMAIL,T1534,produces
M1056,T1682,mitigates
D3-CRO,DA-CREDENTIAL,regenerates
S1114,T1057,uses
S0448,T1033,uses
S1203,T1070.003,uses
D3-SBV,DA-SERVICE-APPLICATION,verifies
AN1410,DC0055,monitors_data_component
DET0066,AN0180,has_analytic
T1583.005,TA0042,belongs_to_tactic
S1100,T1090.001,uses
DET0561,T1176.002,detects
DET0390,AN1096,has_analytic
T1556.004,TA0003,belongs_to_tactic
AN1955,DC0078,monitors_data_component
M1047,T1543.003,mitigates
S0230,T1016,uses
DET0237,AN0658,has_analytic
G0010,T1105,uses
M1026,T1550.002,mitigates
S0265,T1069.001,uses
G0046,T1564.003,uses
AN0950,DC0032,monitors_data_component
DET0354,AN1007,has_analytic
M1040,D3-UGLPA,mapped_to_d3fend_technique
M1022,T1547.009,mitigates
S1074,T1055,uses
S0283,T1029,uses
G0019,T1078.002,uses
DA-APPLICATION-CONFIGURATION,OA-EMAIL-RULE,targets
DET0503,T1048.001,detects
M1028,T1003.001,mitigates
S0521,T1018,uses
AN0157,DC0035,monitors_data_component
G0050,T1218.011,uses
S0687,T1041,uses
AN0241,DC0032,monitors_data_component
AN0700,DC0082,monitors_data_component
C0028,T1133,uses
T1213.006,T1213,subtechnique_of
S1247,T1059.003,uses
S1063,T1497.003,uses
S0434,T1056.001,uses
AN1508,DC0078,monitors_data_component
S0659,T1027,uses
S9010,T1213.006,uses
OA-OUTBOUND-INTERNET-NETWORK-TRAFFIC,T1001,produces
S0347,T1083,uses
S0595,T1071.001,uses
G0129,S1230,uses
S0612,T1574.001,uses
S9016,T1055.012,uses
AN1594,DC0025,monitors_data_component
S0085,T1027.002,uses
G0038,T1016,uses
S0491,T1070.004,uses
G1011,T1585.002,uses
AN1976,DC0104,monitors_data_component
S0412,T1106,uses
S0589,T1218.005,uses
T1602,TA0009,belongs_to_tactic
C0058,T1486,uses
S0481,T1543.003,uses
AN1121,DC0085,monitors_data_component
AN1982,DC0011,monitors_data_component
OA-OPERATING-SYSTEM-SHARED-LIBRARY-FILE,T1556.003,may-modify
S0357,T1558.003,uses
S0070,T1574.001,uses
S0013,T1102.001,uses
DET0321,AN0909,has_analytic
DET0519,AN1437,has_analytic
DET0274,AN0765,has_analytic
S0379,T1123,uses
S1248,T1033,uses
G0027,T1133,uses
OA-OUTBOUND-INTERNET-MAIL-TRAFFIC,T1071.003,produces
G1015,S1068,uses
DET0062,AN0171,has_analytic
S1163,T1573.002,uses
G0129,T1588.002,uses
DET0851,AN1983,has_analytic
S0588,T1036.005,uses
S0612,T1059.003,uses
T1546.003,TA0003,belongs_to_tactic
AN0688,DC0035,monitors_data_component
S9020,T1056.001,uses
S0367,T1543.003,uses
S1063,T1572,uses
G0007,T1040,uses
AN0053,DC0032,monitors_data_component
S1154,T1027.013,uses
G0035,T1021.001,uses
C0049,T1021.004,uses
G0007,S0191,uses
S0477,T1041,uses
G1055,T1588.002,uses
G0010,S0538,uses
S0486,T1496.001,uses
T1583,TA0042,belongs_to_tactic
AN1067,DC0085,monitors_data_component
S1041,T1140,uses
S0070,T1059.003,uses
S1161,T1690,uses
S0467,T1025,uses
S0115,T1125,uses
S0547,T1082,uses
S0174,T1557.001,uses
G1036,T1566.003,uses
AN0516,DC0102,monitors_data_component
S0373,T1547.009,uses
C0028,T1570,uses
DET0227,T1571,detects
S1051,T1102.001,uses
AN0210,DC0029,monitors_data_component
DET0037,AN0106,has_analytic
AN0160,DC0085,monitors_data_component
S0587,T1041,uses
S0355,T1547.001,uses
AN1285,DC0002,monitors_data_component
S0680,T1082,uses
M1032,D3-MFA,mapped_to_d3fend_technique
DET0087,AN0237,has_analytic
S0458,T1027,uses
DA-SOFTWARE,OA-KERNEL,targets
S1133,T1529,uses
S0348,T1008,uses
D3-CNR,D3-TAC-ISOLATE,belongs_to_tactic
DET0251,AN0695,has_analytic
S0271,T1059.003,uses
S9008,T1567.001,uses
G1053,S0677,uses
S0487,T1082,uses
G0059,T1087.003,uses
S0520,T1204.002,uses
AN0576,DC0032,monitors_data_component
S0643,T1056.001,uses
S0165,T1012,uses
G0094,T1566.001,uses
S1183,T1132.001,uses
S0092,T1560.003,uses
AN0934,DC0040,monitors_data_component
T1608,TA0042,belongs_to_tactic
AN0372,DC0039,monitors_data_component
S9014,T1027.010,uses
S1020,T1082,uses
DA-OUTBOUND-NETWORK-TRAFFIC,OA-OUTBOUND-INTERNET-ENCRYPTED-WEB-TRAFFIC,targets
AN1004,DC0002,monitors_data_component
M1030,T1040,mitigates
S0447,T1053.005,uses
C0042,S1166,uses
S0363,T1115,uses
S0150,T1105,uses
S9008,T1685,uses
AN0251,DC0082,monitors_data_component
C0063,T1016,uses
S0029,T1569.002,uses
S1160,T1087.002,uses
G0010,S1141,uses
S1048,T1685,uses
T1213.005,TA0009,belongs_to_tactic
G0007,T1588.007,uses
S0275,T1016,uses
S0257,T1056.001,uses
G0034,S0365,uses
S1121,T1573.002,uses
G0006,T1566.002,uses
S0612,T1548.002,uses
S0622,T1082,uses
M1051,T1552,mitigates
DA-OUTBOUND-NETWORK-TRAFFIC,OA-OUTBOUND-INTERNET-DNS-LOOKUP-TRAFFIC,targets
AN0842,DC0082,monitors_data_component
C0059,T1567,uses
M1015,T1649,mitigates
S1111,T1204.002,uses
DET0579,AN1595,has_analytic
AN1182,DC0088,monitors_data_component
G1052,T1204.004,uses
AN0189,DC0032,monitors_data_component
S1044,T1106,uses
M1037,T1090,mitigates
G0119,T1036.005,uses
AN1480,DC0078,monitors_data_component
S0457,T1055.001,uses
S1048,T1027.009,uses
C0024,T1606.001,uses
S0241,T1087.001,uses
S0266,T1059.003,uses
S1081,T1102,uses
S0453,T1087.001,uses
G0034,T1199,uses
G0114,T1589.001,uses
S0531,T1010,uses
C0050,T1588.001,uses
S0652,T1197,uses
G1055,T1078.002,uses
S1090,T1010,uses
G0094,T1518.001,uses
AN0132,DC0038,monitors_data_component
S1222,T1543.002,uses
G0069,S9037,uses
T1553.003,T1553,subtechnique_of
AN0331,DC0082,monitors_data_component
M1033,T1059.011,mitigates
DET0002,AN0003,has_analytic
OA-APPLICATION-CONFIGURATION-DATABASE,T1137.005,modifies
DET0081,AN0228,has_analytic
G0062,S0013,uses
G0089,S0198,uses
S0373,T1016,uses
T1218.013,TA0005,belongs_to_tactic
S1166,T1573.001,uses
S0234,T1016,uses
DET0493,AN1359,has_analytic
G0094,S9007,uses
S0495,T1071.004,uses
G1054,T1566.001,uses
M1026,T1003.004,mitigates
G0064,T1552.006,uses
