source_id,target_id,relationship_type
C0017,S1051,uses
S0483,T1055.012,uses
M1038,T1553.001,mitigates
S0484,T1021.005,uses
G0129,T1564.001,uses
S0143,T1123,uses
T1027.016,Stealth,belongs_to_tactic
G0001,T1584.005,uses
S0603,T1553.002,uses
D3-VIDEO-SURVEILLANCE,DA-DIGITAL-CAMERA,monitors
S0591,T1125,uses
G0027,S0357,uses
M1046,T1601.002,mitigates
G1023,T1059.001,uses
DET0582,T1542.005,detects
G0103,S0445,uses
S0457,T1105,uses
C0049,T1213.006,uses
G0121,T1566.001,uses
T1095,Command and Control,belongs_to_tactic
S0458,T1027.003,uses
S1091,T1119,uses
DET0444,T1071,detects
S0652,T1056.001,uses
S0477,T1070.008,uses
S0631,T1033,uses
G0077,S0349,uses
S0514,T1059.003,uses
S0341,T1485,uses
S9007,T1132.002,uses
C0029,T1070,uses
G0049,T1059.005,uses
T1133,Initial Access,belongs_to_tactic
M1046,T1542.005,mitigates
S0338,T1059.003,uses
S0385,T1041,uses
S0664,T1027.015,uses
S0467,T1560.002,uses
G0004,T1190,uses
M1030,T1136,mitigates
M1022,T1053,mitigates
G0045,T1588.002,uses
S0694,T1497.003,uses
S0482,T1140,uses
S1240,T1555,uses
S9031,T1574.001,uses
G0117,T1046,uses
S0367,T1566.002,uses
C0057,T1559,uses
G0035,T1584.004,uses
G0094,T1678,uses
S1031,T1573.001,uses
S0438,T1106,uses
C0042,G0049,attributed-to
S0147,T1218.005,uses
S1044,T1057,uses
S9023,T1573.001,uses
G0049,T1110,uses
G0069,T1518,uses
M1018,T1543.002,mitigates
S0461,T1125,uses
DET0500,T1213.002,detects
D3-PROCESS-SUSPENSION,DA-PROCESS,suspends
S0115,T1105,uses
S0137,T1082,uses
S1039,T1566.001,uses
G0106,T1082,uses
G0096,T1049,uses
S0531,T1033,uses
S0223,T1029,uses
S1163,T1573.002,uses
G1023,S1108,uses
S1022,T1071.001,uses
DET0583,T1136,detects
G0129,S1228,uses
S0238,T1071.001,uses
S0013,T1027.013,uses
S0138,T1071.003,uses
G0082,T1543.003,uses
S0559,T1059.005,uses
T1071.005,T1071,subtechnique_of
G1051,T1112,uses
S1246,T1074.001,uses
DET0878,T1598.003,detects
S0470,T1140,uses
G0078,T1106,uses
C0006,S0464,uses
C0014,T1059.001,uses
S0446,T1057,uses
S0477,T1036.005,uses
C0063,T1484.001,uses
S0192,T1021.001,uses
S0439,T1001,uses
G0021,T1053.005,uses
G0096,T1003.003,uses
S0192,T1552.001,uses
S0452,T1016,uses
G0125,T1095,uses
G0092,T1568.001,uses
S0363,T1547.001,uses
S0262,T1614,uses
M1032,T1136,mitigates
S0613,T1105,uses
G1041,T1608.003,uses
S1052,T1016,uses
S1030,T1218.010,uses
G0030,S0082,uses
C0032,T1133,uses
S0265,T1485,uses
S0201,T1070.004,uses
S0377,T1132.001,uses
G0044,T1014,uses
S0650,T1112,uses
G0047,T1571,uses
S0141,T1480.001,uses
G0069,S1046,uses
S0236,T1140,uses
S1064,T1218.011,uses
S0430,T1573.001,uses
S1190,T1053.005,uses
G0007,T1134.001,uses
G0007,S0251,uses
S1153,T1555.001,uses
M1026,T1078.002,mitigates
T1584.008,T1584,subtechnique_of
S0634,T1059.007,uses
S0064,T1083,uses
DET0212,T1505.005,detects
G0040,T1587.002,uses
S0547,T1140,uses
C0056,G1048,attributed-to
T1547.008,T1547,subtechnique_of
S0670,T1106,uses
S0653,T1132.001,uses
S0483,T1547.001,uses
S1178,T1561.002,uses
G0050,T1203,uses
G0040,T1680,uses
S0013,T1027.007,uses
S0401,T1071.001,uses
G0096,S0020,uses
G0059,T1047,uses
M1056,T1596.005,mitigates
S1159,T1518.001,uses
D3-RD,D3-TAC-RESTORE,belongs_to_tactic
T1098.002,Persistence,belongs_to_tactic
OA-LOGIN-SESSION,T1134.003,creates
C0063,T1555,uses
S0501,T1548.002,uses
T1546.001,T1546,subtechnique_of
G0030,T1560.003,uses
OA-WINDOWS-REGISTRY,T1112,modifies
M1047,T1484,mitigates
S0491,T1564.003,uses
M1026,T1563,mitigates
DET0237,T1037.004,detects
G1043,T1053.005,uses
S0223,T1140,uses
G0094,T1114.003,uses
T1578.001,T1578,subtechnique_of
S1130,T1091,uses
DET0536,T1669,detects
S1023,T1550.001,uses
G0082,T1565.003,uses
C0049,T1505.003,uses
G0096,T1090,uses
C0026,S0099,uses
S1248,T1036.005,uses
S0662,T1055.012,uses
S0661,T1036,uses
C0022,T1589,uses
G0081,T1071.001,uses
G0082,T1115,uses
S0658,T1005,uses
S0074,T1059.003,uses
S0330,T1055.002,uses
S1202,T1070.004,uses
S0488,T1059.001,uses
G0068,T1003.001,uses
S1198,T1053.003,uses
G1012,T1059.001,uses
S1022,T1573.001,uses
S1087,T1622,uses
S0192,T1083,uses
S0640,T1614.001,uses
G0065,S0228,uses
D3-SVCDM,D3-TAC-MODEL,belongs_to_tactic
S1022,T1041,uses
D3-EMAIL-FILTERING,DA-EMAIL,filters
S0697,T1053.005,uses
S1135,T1070.006,uses
S0238,T1041,uses
C0027,G1015,attributed-to
S0582,T1007,uses
S0459,T1036.005,uses
G0045,S0106,uses
S0140,T1485,uses
G0100,T1102,uses
S0690,T1090,uses
S1210,T1102.003,uses
M1056,T1583.004,mitigates
S0254,T1082,uses
G1044,T1082,uses
DET0303,T1087.001,detects
G1012,T1585.002,uses
S1063,T1105,uses
S1050,T1012,uses
D3-CREDENTIAL-REVOCATION,D3-TAC-EVICT,belongs_to_tactic
C0002,T1568,uses
S9019,T1140,uses
S1075,T1074.001,uses
G1018,S0283,uses
S0283,T1016,uses
S0355,T1071.001,uses
G0061,T1059.003,uses
S1104,T1554,uses
C0057,T1055.002,uses
G0006,T1021.001,uses
C0059,T1567,uses
S1182,T1140,uses
S1018,T1055.012,uses
G1032,T1569.002,uses
T1213.002,Collection,belongs_to_tactic
C0014,T1119,uses
S0367,T1087.003,uses
OA-SYSTEM-CONFIGURATION-DATABASE,T1546.015,modifies
G0034,T1071.001,uses
C0025,T1059.001,uses
G0030,T1049,uses
S0455,T1573.001,uses
G0032,T1489,uses
S9034,T1140,uses
G0010,S0668,uses
G0112,T1027,uses
S1110,T1074.001,uses
G0129,T1102,uses
S0515,T1571,uses
S0674,T1113,uses
S0622,T1140,uses
S0264,T1497.001,uses
C0005,T1566.001,uses
D3-DNR,D3-TAC-DECEIVE,belongs_to_tactic
S0215,T1082,uses
S0094,T1033,uses
DET0374,T1648,detects
S1044,T1105,uses
S0009,T1105,uses
S0584,T1140,uses
S0409,T1125,uses
G0075,T1059.003,uses
G0002,S0012,uses
G0049,T1204.002,uses
S0198,T1055,uses
S1212,T1018,uses
OA-DOMAIN-USER-ACCOUNT,T1087.002,enumerates
S0373,T1027.010,uses
M1025,T1547.005,mitigates
S9018,T1059.003,uses
S0546,T1047,uses
G0010,S0091,uses
G0125,T1016.001,uses
G0032,T1584.004,uses
G0134,T1568,uses
G1046,T1219.002,uses
M1031,T1557.004,mitigates
S1168,T1680,uses
G1002,T1071.001,uses
S1142,T1113,uses
G1034,T1059.001,uses
S1219,T1564.001,uses
S1013,T1106,uses
G0007,T1068,uses
S0335,T1573.002,uses
OA-OUTBOUND-INTERNET-NETWORK-TRAFFIC,T1189,produces
S0062,T1560.001,uses
S9037,T1559.001,uses
S0669,T1106,uses
DA-NETWORK-TRAFFIC,OA-INTERNET-NETWORK-TRAFFIC,targets
S0260,T1055.004,uses
G0122,T1608.005,uses
C0035,T1059.004,uses
G0007,T1669,uses
S0113,T1070.004,uses
M1018,T1484.001,mitigates
S0611,T1140,uses
S0180,T1007,uses
S0698,T1553.002,uses
S0673,T1074.001,uses
S0332,T1614,uses
S0543,T1132.001,uses
G0050,T1137,uses
DA-OUTBOUND-NETWORK-TRAFFIC,OA-OUTBOUND-INTERNET-DNS-LOOKUP-TRAFFIC,targets
G0099,T1588.002,uses
T1120,Discovery,belongs_to_tactic
T1659,Initial Access,belongs_to_tactic
G0006,T1114.001,uses
S0638,T1680,uses
G0117,T1021.004,uses
M1018,T1087.004,mitigates
G0135,T1505.003,uses
G0034,T1199,uses
S0521,T1087.001,uses
DET0491,T1120,detects
G0100,T1221,uses
C0056,T1055,uses
S9032,T1053.005,uses
S0639,T1059.003,uses
D3-MH,D3-TAC-HARDEN,belongs_to_tactic
S0431,T1010,uses
S0504,T1008,uses
S0246,T1059.003,uses
S1063,T1027,uses
S0629,T1053.005,uses
S0476,T1204.002,uses
G1051,T1505.003,uses
S1183,T1082,uses
S0456,T1106,uses
G1055,T1003.001,uses
S0237,T1124,uses
G1041,T1564.011,uses
G0049,T1566.002,uses
T1569.003,T1569,subtechnique_of
T1668,Persistence,belongs_to_tactic
C0026,S0039,uses
G0037,T1572,uses
S0692,T1546.001,uses
S1166,T1041,uses
G1040,S0154,uses
C0058,T1505.004,uses
S1063,T1021.006,uses
DET0459,T1612,detects
S1105,T1574.006,uses
S1181,T1070.006,uses
T1547.006,Privilege Escalation,belongs_to_tactic
S0169,T1543.003,uses
S0537,T1078.001,uses
C0024,T1070.006,uses
G0060,T1105,uses
S0011,T1105,uses
S0143,T1210,uses
C0025,T1136.002,uses
DET0225,T1547.008,detects
S0483,T1027.013,uses
M1026,T1053.005,mitigates
G1033,S1140,uses
G0115,T1199,uses
G0129,T1593,uses
S1049,T1095,uses
G0082,S0376,uses
S0260,T1068,uses
G0136,T1566.001,uses
G0096,T1027,uses
C0029,S1123,uses
G0065,T1586.001,uses
DET0820,T1592.004,detects
G0139,T1222.002,uses
S0689,T1518.001,uses
S0283,T1125,uses
S0069,T1083,uses
S0572,T1007,uses
C0045,T1588.002,uses
S1044,T1027.013,uses
C0006,T1112,uses
S1016,T1680,uses
DET0564,T1574.008,detects
G0094,T1552.004,uses
S0447,T1566.001,uses
T1217,Discovery,belongs_to_tactic
S1145,T1573.001,uses
G1041,T1190,uses
S0633,T1059.001,uses
G0139,T1569.003,uses
G1022,T1680,uses
G0139,T1120,uses
D3-EMULATED-FILE-ANALYSIS,D3-TAC-DETECT,belongs_to_tactic
G0003,S0002,uses
G0010,T1069.001,uses
G0125,T1530,uses
S0512,T1070.004,uses
S0180,T1059.003,uses
G1014,T1588.001,uses
S0607,T1685.005,uses
D3-ALLM,D3-TAC-MODEL,belongs_to_tactic
C0060,T1566.001,uses
S1013,T1518.001,uses
M1035,T1552.005,mitigates
G1018,S0670,uses
G0127,T1027.010,uses
S0395,T1140,uses
M1041,T1557.002,mitigates
D3-CREDENTIAL-TRANSMISSION-SCOPING,D3-TAC-ISOLATE,belongs_to_tactic
S0250,T1105,uses
G1052,T1048.003,uses
DET0002,T1071.005,detects
S9023,T1568.002,uses
S1064,T1047,uses
G0019,T1574.001,uses
D3-CLIENT-SERVER-PAYLOAD-PROFILING,D3-TAC-DETECT,belongs_to_tactic
G1019,T1068,uses
S0336,T1685,uses
D3-SHADOW-STACK-COMPARISONS,D3-TAC-DETECT,belongs_to_tactic
S0650,T1091,uses
S0354,T1071.004,uses
S0611,T1486,uses
DET0422,T1546.012,detects
S1100,T1559,uses
T1137.002,T1137,subtechnique_of
S1039,T1518.001,uses
S0615,T1140,uses
G1032,T1566,uses
G0047,T1027.004,uses
G0125,T1132.001,uses
S0262,T1555,uses
S0091,T1057,uses
M1047,T1558.004,mitigates
D3-REGISTRY-KEY-DELETION,D3-TAC-EVICT,belongs_to_tactic
T1543.005,Privilege Escalation,belongs_to_tactic
S0201,T1057,uses
M1041,T1565.001,mitigates
G1039,T1059.005,uses
D3-PLLM,D3-TAC-MODEL,belongs_to_tactic
S0044,T1071.001,uses
M1030,T1613,mitigates
C0040,T1593.002,uses
S0336,T1016,uses
S0330,T1057,uses
C0024,T1087.002,uses
S0045,T1218.011,uses
S1155,T1059.001,uses
G0007,T1071.003,uses
S1100,T1566.003,uses
S0022,T1001.001,uses
DET0441,T1053.005,detects
S0447,T1497.003,uses
G1016,S0160,uses
S0002,T1003.002,uses
S0625,T1059.003,uses
S1206,T1560,uses
S0475,T1564.001,uses
S0533,T1059.003,uses
S0475,T1106,uses
S0345,T1083,uses
S0534,T1497.003,uses
S0011,T1027.013,uses
D3-UNLOCK-ACCOUNT,D3-TAC-RESTORE,belongs_to_tactic
S0677,T1558.002,uses
C0022,T1027.002,uses
G0125,T1003.001,uses
S0144,T1071.001,uses
S1142,T1082,uses
G0106,T1027.004,uses
G0082,T1110,uses
S0556,T1573.002,uses
G0006,T1585.002,uses
D3-HOST-SHUTDOWN,D3-TAC-EVICT,belongs_to_tactic
G0067,T1005,uses
S0439,T1059.003,uses
M1056,T1682,mitigates
G1041,T1114.001,uses
DET0271,T1556.001,detects
OA-URL,T1204.001,accesses
G0027,T1047,uses
G1023,T1554,uses
G0102,S0002,uses
S0679,T1059.001,uses
S0533,T1041,uses
T1586.001,Resource Development,belongs_to_tactic
S0603,T1120,uses
S0466,T1564.003,uses
S0239,T1119,uses
G0102,S0039,uses
S0017,T1059.003,uses
S0053,T1059.001,uses
M1038,T1674,mitigates
S0149,T1057,uses
S1100,T1082,uses
S0454,T1120,uses
S0438,T1083,uses
S0404,T1564.004,uses
D3-IDA,D3-TAC-DETECT,belongs_to_tactic
G0050,T1078.003,uses
DA-NETWORK-TRAFFIC,OA-INTRANET-WEB-NETWORK-TRAFFIC,targets
S0697,T1140,uses
T1055.001,Stealth,belongs_to_tactic
G0124,T1518,uses
S0013,T1033,uses
C0006,T1071.002,uses
S1108,T1071.001,uses
S0128,T1113,uses
S0331,T1113,uses
S0670,T1005,uses
S1090,T1070.006,uses
S1088,T1071.002,uses
S1037,T1033,uses
S1122,T1115,uses
S0631,T1539,uses
S1063,T1021.002,uses
S0277,T1564.001,uses
S1042,T1053.005,uses
S0476,T1566.002,uses
S0375,T1059.005,uses
G0065,T1589.001,uses
T1021,Lateral Movement,belongs_to_tactic
DET0312,T1547.014,detects
T1070.009,T1070,subtechnique_of
G0050,T1056.001,uses
S1034,T1036.005,uses
S1130,T1497,uses
S1211,T1105,uses
S0431,T1057,uses
C0002,T1105,uses
OA-INBOUND-INTERNET-NETWORK-TRAFFIC,T1498.002,produces
DET0514,T1068,detects
DET0200,T1202,detects
S0330,T1547.001,uses
S0045,T1059.003,uses
C0063,T1090.003,uses
DET0197,T1125,detects
S9020,T1480,uses
S1159,T1005,uses
G0075,S0255,uses
G0021,T1140,uses
S0203,T1016,uses
S1026,T1573.001,uses
G0012,T1057,uses
G1024,S1191,uses
G1033,T1589,uses
S0012,T1014,uses
C0060,T1585.003,uses
G0034,T1586.001,uses
G0045,S0357,uses
M1054,T1555.005,mitigates
M1032,T1136.003,mitigates
G0114,T1021.001,uses
S0270,T1218.010,uses
S0531,T1539,uses
S1147,T1124,uses
G0016,T1021.007,uses
DET0496,T1219,detects
G0004,T1056.001,uses
G0004,T1133,uses
S9020,T1083,uses
S1133,T1485,uses
S0372,T1070.004,uses
DA-HARDWARE-DEVICE,OA-CLOUD-STORAGE,targets
S0387,T1083,uses
S0618,T1135,uses
S1179,T1480,uses
S0515,T1105,uses
G1002,T1608.001,uses
T1134.005,T1134,subtechnique_of
G1041,T1690,uses
G0010,T1078.003,uses
G1018,T1105,uses
G1044,T1016,uses
G1043,T1567,uses
C0005,T1027.003,uses
C0024,T1016.001,uses
G0119,T1552.001,uses
S1222,T1071.001,uses
S0363,T1033,uses
S0335,T1069,uses
S9033,T1620,uses
S0674,T1082,uses
S1044,T1070,uses
S9008,T1213.003,uses
T1588.006,T1588,subtechnique_of
S0695,T1057,uses
S1172,T1106,uses
S0154,T1497.002,uses
M1028,T1546.008,mitigates
S0576,T1059.003,uses
S0446,T1021.002,uses
C0004,S0613,uses
S9033,T1134.001,uses
S0249,T1518.001,uses
C0056,T1140,uses
S0561,T1497.003,uses
G0129,T1557,uses
T1590.003,Reconnaissance,belongs_to_tactic
T1529,Impact,belongs_to_tactic
S1246,T1105,uses
G1003,T1595.001,uses
G0030,T1134,uses
S0513,T1140,uses
G1052,T1583.003,uses
M1047,T1505,mitigates
G1039,T1202,uses
S0153,T1070.004,uses
G1048,T1205,uses
S0461,T1546.011,uses
S1073,T1489,uses
S1201,T1176.001,uses
S0142,T1083,uses
G1003,T1047,uses
G0117,T1530,uses
G0053,S0173,uses
S0409,T1115,uses
G1053,T1082,uses
M1027,T1072,mitigates
C0032,T1070.006,uses
S1016,T1543.001,uses
G0024,T1055.001,uses
G0096,T1078,uses
S1217,T1105,uses
C0024,T1070.008,uses
G0046,T1608.001,uses
DET0408,T1498.002,detects
G0129,T1587.001,uses
G0022,T1059.001,uses
S1022,T1003.004,uses
S1134,T1485,uses
OA-ACCESS-CONTROL-CONFIGURATION,T1548.001,modifies
T1553.006,Defense Impairment,belongs_to_tactic
S9037,T1132.001,uses
DET0864,T1584.007,detects
G0100,T1218.005,uses
M1049,T1059.006,mitigates
S0340,T1047,uses
D3-INBOUND-TRAFFIC-FILTERING,DA-INBOUND-NETWORK-TRAFFIC,filters
S1245,T1071.001,uses
OA-PARTITION-TABLE,T1561.001,may-modify
S0281,T1548.003,uses
S1018,T1036,uses
DET0275,T1140,detects
G0016,T1505.003,uses
DET0806,T1591.001,detects
G0046,S0517,uses
G0049,T1120,uses
G0034,S0687,uses
S0037,T1001.002,uses
D3-CBAN,D3-TAC-HARDEN,belongs_to_tactic
S1131,T1684.001,uses
S9019,T1036.005,uses
S1141,T1132.001,uses
D3-KERNEL-BASED-PROCESS-ISOLATION,DA-PROCESS,isolates
G0046,T1587.001,uses
DET0264,T1059.007,detects
G0094,T1583.004,uses
S0692,T1059.006,uses
M1042,T1114.003,mitigates
G0033,T1007,uses
S1015,T1071.001,uses
S1039,T1005,uses
DA-SESSION,OA-REMOTE-SESSION,targets
S0367,T1027.009,uses
M1037,T1499.003,mitigates
S1185,T1217,uses
S0268,T1016,uses
S0640,T1027,uses
S9036,T1059.001,uses
S1199,T1083,uses
S0148,T1113,uses
G1043,T1078,uses
S0346,T1082,uses
C0014,S0104,uses
S1153,T1027.008,uses
S0096,T1082,uses
M1045,T1127.002,mitigates
S0331,T1082,uses
G0129,S0012,uses
S0664,T1574.001,uses
S0253,T1082,uses
S1146,T1555.003,uses
G1017,S0057,uses
G0006,S0121,uses
G0034,T1485,uses
C0024,T1036.005,uses
G1021,T1567.002,uses
S0341,T1053.003,uses
G1051,T1016,uses
OA-CREATE-PROCESS,T1218.002,invokes
D3-FISV,D3-TAC-ISOLATE,belongs_to_tactic
S0449,T1486,uses
C0063,T1059.008,uses
S0363,T1574.004,uses
M1031,T1221,mitigates
G0096,T1021.002,uses
G1009,T1505.003,uses
OA-OUTBOUND-INTERNET-NETWORK-TRAFFIC,T1008,produces
S0378,T1003.001,uses
S0657,T1071.001,uses
S1196,T1074.001,uses
G0006,T1588.002,uses
G0142,T1059.001,uses
S1201,T1036.005,uses
G0112,T1059.005,uses
S0242,T1033,uses
S0386,T1140,uses
D3-CERTIFICATE-BASED-AUTHENTICATION,DA-CERTIFICATE,reads
S0417,T1053.005,uses
G0067,T1555.003,uses
S0431,T1105,uses
S1035,T1132.002,uses
G0106,T1021.004,uses
S1026,T1680,uses
T1547.010,T1547,subtechnique_of
G0094,T1056.001,uses
S0283,T1115,uses
DET0318,T1567.001,detects
G0093,T1136.002,uses
S0282,T1543.001,uses
S0585,T1059.005,uses
S0038,T1218.007,uses
G1051,T1046,uses
S0385,T1113,uses
G0030,S0552,uses
G1024,T1213.002,uses
S1198,T1543.002,uses
S0603,T1124,uses
S0651,T1074.001,uses
S0356,T1083,uses
S0330,T1027.013,uses
S9035,T1204.002,uses
G1008,S1029,uses
S0456,T1083,uses
G1043,T1686,uses
M1047,T1684,mitigates
G1020,S0154,uses
S0339,T1027.013,uses
S0227,T1213.002,uses
S1124,T1566.002,uses
G1030,T1140,uses
S0350,T1082,uses
S1060,T1090.001,uses
C0012,T1083,uses
G0108,T1574.012,uses
M1018,T1213.004,mitigates
G0060,T1566.001,uses
D3-DOMAIN-LOGIC-VALIDATION,D3-TAC-HARDEN,belongs_to_tactic
S0085,T1547.001,uses
G0129,S0662,uses
S0595,T1543.004,uses
G1048,S1223,uses
G0016,S0052,uses
S9007,T1106,uses
S9019,T1027.013,uses
S9024,T1070.004,uses
G0114,T1027.010,uses
S0338,T1113,uses
G0010,S0029,uses
S0352,T1222.002,uses
S0677,T1590.001,uses
C0058,T1005,uses
S0579,T1012,uses
S0363,T1482,uses
S0262,T1112,uses
G0026,T1078,uses
S1228,T1547.001,uses
M1046,T1195.003,mitigates
M1047,T1053,mitigates
M1042,T1011.001,mitigates
S0599,T1018,uses
D3-HARDWARE-BASED-PROCESS-ISOLATION,DA-CREATE-PROCESS,restricts
S0695,T1105,uses
M1032,T1021.007,mitigates
M1056,T1590.004,mitigates
S1242,T1204.002,uses
M1021,T1539,mitigates
S1030,T1027.013,uses
G0087,S0095,uses
T1071.004,T1071,subtechnique_of
G0096,S0443,uses
S1013,T1005,uses
M1040,T1036.008,mitigates
C0057,T1027.013,uses
S1027,T1071.004,uses
S1032,T1140,uses
G1039,T1071.001,uses
G0100,T1588.002,uses
S0215,T1105,uses
S1143,T1140,uses
G0064,S0194,uses
S1035,T1105,uses
G0133,S0340,uses
G0099,T1588.001,uses
S1066,T1574.012,uses
S1202,T1027.013,uses
C0061,T1505.003,uses
G0045,S0626,uses
S0125,T1052.001,uses
M1053,T1486,mitigates
OA-SYSTEM-CONFIGURATION-DATABASE,T1012,accesses
DA-FILE,OA-EXECUTABLE-FILE,targets
G0053,T1133,uses
G0027,T1018,uses
G0051,T1070.004,uses
T1003.001,Credential Access,belongs_to_tactic
T1036.006,T1036,subtechnique_of
G0096,T1566.001,uses
S0493,T1071.001,uses
S1160,T1102,uses
S0516,T1680,uses
G0051,T1570,uses
S0666,T1497,uses
G0094,T1027.015,uses
DET0327,T1021.001,detects
M1056,T1589,mitigates
G1035,T1056.003,uses
S0354,T1012,uses
S9024,T1055.002,uses
G0114,T1078.002,uses
S0657,T1041,uses
S0083,T1082,uses
G1003,T1036,uses
S0265,T1074.001,uses
G0142,T1218.005,uses
M1022,T1574.007,mitigates
S0381,T1120,uses
S0083,T1614.001,uses
S0266,T1082,uses
S0265,T1070.004,uses
S1100,T1057,uses
DET0366,T1036.007,detects
OA-SYSTEM-CONFIGURATION-DATABASE,T1137.006,may-modify
C0024,S0154,uses
S0013,T1620,uses
S0384,T1082,uses
G0007,T1588.002,uses
C0045,T1496.001,uses
D3-AH,D3-TAC-HARDEN,belongs_to_tactic
S1125,T1485,uses
G1023,S1113,uses
G0036,T1021.005,uses
G0114,T1570,uses
G0040,T1082,uses
G0142,T1119,uses
S0458,T1559.002,uses
S0344,T1124,uses
S0493,T1195.002,uses
G0107,T1204.002,uses
DET0520,T1685.006,detects
S0692,T1546.015,uses
M1056,T1597.001,mitigates
S0357,T1047,uses
S1090,T1036.005,uses
OA-USER-INIT-SCRIPT,T1037.001,modifies
OA-SYSTEM-INIT-SCRIPT,T1037.004,modifies
S1213,T1036.008,uses
S0641,T1016,uses
DA-USER-ACCOUNT,OA-LOCAL-USER-ACCOUNT,targets
G1016,T1074.001,uses
D3-ASSET-VULNERABILITY-ENUMERATION,D3-TAC-MODEL,belongs_to_tactic
S1035,T1059.006,uses
D3-FILE-CREATION-ANALYSIS,D3-TAC-DETECT,belongs_to_tactic
G0049,T1059,uses
S1017,T1070.004,uses
G0077,T1555,uses
G0129,S0013,uses
G1022,S1102,uses
S0398,T1027.002,uses
M1018,T1550,mitigates
S1199,T1070.004,uses
G0082,T1059.003,uses
S0689,T1134.002,uses
M1047,T1213.006,mitigates
S0448,T1016.001,uses
G0081,S0388,uses
DET0243,T1600.001,detects
S0652,T1036.005,uses
M1018,T1059.008,mitigates
S9025,T1140,uses
G0016,T1651,uses
G1021,T1105,uses
T1568.003,Command and Control,belongs_to_tactic
M1056,T1586.003,mitigates
G0091,T1113,uses
T1574.001,Stealth,belongs_to_tactic
S0251,T1113,uses
M1018,T1574.005,mitigates
G0143,T1047,uses
S0637,T1204.002,uses
G0087,S0375,uses
G0094,T1185,uses
S0017,T1124,uses
S0022,T1573.002,uses
DET0435,T1574.006,detects
S0428,T1559.002,uses
S9020,T1070.004,uses
S0147,T1218.011,uses
S0098,T1124,uses
T1653,Persistence,belongs_to_tactic
S0457,T1518.001,uses
S0154,T1069.001,uses
S0698,T1106,uses
T1589.002,T1589,subtechnique_of
G0120,S0568,uses
S1150,T1480,uses
T1546.017,Persistence,belongs_to_tactic
S0385,T1082,uses
G1039,T1020,uses
S1224,T1059.004,uses
OA-INBOUND-INTERNET-NETWORK-TRAFFIC,T1498.001,creates
C0004,S0615,uses
OA-APPLICATION-CONFIGURATION,T1562.002,may-modify
S0652,T1547.001,uses
OA-EXECUTABLE-FILE,T1140,may-add
G0037,T1059.003,uses
S0569,T1105,uses
S1105,T1564.001,uses
S1021,T1071.004,uses
S1232,T1070.009,uses
T1059.007,Execution,belongs_to_tactic
G1054,S0359,uses
S1179,T1070.004,uses
G1017,T1021.001,uses
G1047,T1132,uses
M1038,T1218.009,mitigates
C0014,T1001,uses
S0501,T1036.005,uses
G1017,S0039,uses
G0084,T1059.001,uses
S0483,T1482,uses
G0121,T1027.010,uses
T1557,Credential Access,belongs_to_tactic
S0190,T1197,uses
S1130,T1574.001,uses
M1050,T1189,mitigates
G0049,T1003.004,uses
S1228,T1001.003,uses
C0035,T1057,uses
S0348,T1090,uses
G1021,S0633,uses
M1031,T1557,mitigates
T1588.007,T1588,subtechnique_of
C0050,T1587.003,uses
S0184,T1059.003,uses
S0633,T1027.004,uses
S9003,T1059.007,uses
S0677,T1112,uses
G0050,T1218.010,uses
S0666,T1055.001,uses
S0357,T1003.002,uses
S0622,T1560,uses
S0687,T1037.004,uses
S0559,T1518.001,uses
S0688,T1082,uses
DET0596,T1021.004,detects
G0140,T1547.001,uses
S1085,T1082,uses
S1025,T1083,uses
S1063,T1518.001,uses
S0603,T1135,uses
S9015,T1574.007,uses
G0077,T1136.001,uses
S0240,T1567.002,uses
S0373,T1140,uses
S0283,T1059.005,uses
DA-PROCESS,OA-MESSAGE-TRANSFER-AGENT,targets
T1559.001,T1559,subtechnique_of
S0240,T1057,uses
G0038,T1082,uses
G0119,T1078.002,uses
T1055.013,T1055,subtechnique_of
S0496,T1489,uses
S0526,T1059.003,uses
S1242,T1566.002,uses
OA-SHARED-LIBRARY-FILE,T1547.008,may-create
T1222.001,T1222,subtechnique_of
G0016,S0565,uses
T1556.004,T1556,subtechnique_of
S0348,T1057,uses
S1020,T1059.003,uses
G0016,S0521,uses
S0693,T1485,uses
S0661,T1005,uses
G1017,T1068,uses
S0491,T1071.001,uses
S1217,T1673,uses
G0112,T1566.002,uses
DA-OUTBOUND-NETWORK-TRAFFIC,OA-OUTBOUND-INTERNET-ENCRYPTED-WEB-TRAFFIC,targets
D3-LOCAL-FILE-PERMISSIONS,D3-TAC-ISOLATE,belongs_to_tactic
C0035,T1105,uses
S0517,T1027.011,uses
C0001,T1566.001,uses
G0049,T1003.005,uses
M1031,T1542.004,mitigates
DET0919,T1682,detects
G1054,T1553.002,uses
DET0102,T1056,detects
S0393,T1059.001,uses
S0585,T1566.002,uses
G0094,T1102.002,uses
T1546.018,T1546,subtechnique_of
S0253,T1685,uses
G0004,T1087.002,uses
S0270,T1132.001,uses
G0060,S0469,uses
M1024,T1574.012,mitigates
S1147,T1680,uses
S1020,T1041,uses
G0094,S1196,uses
S1010,T1561.001,uses
S0118,T1036.004,uses
G0094,S0353,uses
DET0886,T1598.004,detects
G0020,T1564.005,uses
S0025,T1102.002,uses
S0062,T1113,uses
S1034,T1033,uses
S0363,T1569.002,uses
S1091,T1530,uses
T1491,Impact,belongs_to_tactic
G0114,T1588.002,uses
T1497.003,Stealth,belongs_to_tactic
